model,source,curve,x,y,threshold
LR,enron,pr,1.0,0.51284568810342,5.5550980065034745e-05
LR,enron,pr,1.0,0.5129296235679215,5.5983763770087095e-05
LR,enron,pr,1.0,0.513013586511704,5.605683124049048e-05
LR,enron,pr,1.0,0.5130975769482645,5.6085599826725496e-05
LR,enron,pr,1.0,0.5131815948911086,5.638181988137051e-05
LR,enron,pr,1.0,0.5132656403537504,5.656239431695718e-05
LR,enron,pr,1.0,0.5133497133497134,5.657813803134907e-05
LR,enron,pr,1.0,0.5134338138925295,5.664006868803783e-05
LR,enron,pr,1.0,0.5135179419957397,5.686384565714545e-05
LR,enron,pr,1.0,0.5136020976728941,5.7004394741728804e-05
LR,enron,pr,1.0,0.5136862809375512,5.720546925889538e-05
LR,enron,pr,1.0,0.5137704918032787,5.73288087439359e-05
LR,enron,pr,1.0,0.513854730283653,5.748978026780797e-05
LR,enron,pr,1.0,0.5139389963922597,5.75745088932066e-05
LR,enron,pr,1.0,0.5140232901426931,5.7591605566698726e-05
LR,enron,pr,1.0,0.5141076115485564,5.76204301669624e-05
LR,enron,pr,1.0,0.5141919606234618,5.7873757233122234e-05
LR,enron,pr,1.0,0.5142763373810305,5.805312804095337e-05
LR,enron,pr,1.0,0.5143607418348926,5.841638160782218e-05
LR,enron,pr,1.0,0.5144451739986868,5.853054641058967e-05
LR,enron,pr,1.0,0.5145296338860614,5.8667480232521405e-05
LR,enron,pr,1.0,0.5146141215106732,5.891627379818654e-05
LR,enron,pr,1.0,0.5146986368861882,5.893033491799427e-05
LR,enron,pr,1.0,0.5147831800262812,5.893084794437457e-05
LR,enron,pr,1.0,0.5148677509446361,5.898761205189749e-05
LR,enron,pr,1.0,0.5149523496549457,5.945138292462753e-05
LR,enron,pr,1.0,0.515036976170912,5.9476388933264146e-05
LR,enron,pr,1.0,0.5151216305062459,5.963118716084631e-05
LR,enron,pr,1.0,0.5152063126746671,5.966759017629647e-05
LR,enron,pr,1.0,0.5152910226899047,6.004272807617807e-05
LR,enron,pr,1.0,0.5153757605656965,6.0739863679674446e-05
LR,enron,pr,1.0,0.5154605263157894,6.085701938871806e-05
LR,enron,pr,1.0,0.5155453199539398,6.12635698169941e-05
LR,enron,pr,1.0,0.5156301414939125,6.127540086963916e-05
LR,enron,pr,1.0,0.5157149909494817,6.138525179569841e-05
LR,enron,pr,1.0,0.5157998683344306,6.153835400867478e-05
LR,enron,pr,1.0,0.5158847736625515,6.180168064815871e-05
LR,enron,pr,1.0,0.5159697069476457,6.208067713667823e-05
LR,enron,pr,1.0,0.5160546682035237,6.218251049235409e-05
LR,enron,pr,1.0,0.5161396574440053,6.22026857008538e-05
LR,enron,pr,1.0,0.5162246746829188,6.226567383121128e-05
LR,enron,pr,1.0,0.5163097199341021,6.255584633532928e-05
LR,enron,pr,1.0,0.5163947932114022,6.259290491211071e-05
LR,enron,pr,1.0,0.516479894528675,6.260163452660294e-05
LR,enron,pr,1.0,0.5165650238997858,6.273202224599122e-05
LR,enron,pr,1.0,0.5166501813386086,6.289876443267094e-05
LR,enron,pr,1.0,0.5167353668590272,6.292440966229727e-05
LR,enron,pr,1.0,0.5168205804749341,6.295736688240465e-05
LR,enron,pr,1.0,0.516905822200231,6.303099909491693e-05
LR,enron,pr,1.0,0.5169910920488288,6.314470718278612e-05
LR,enron,pr,1.0,0.5170763900346478,6.317619378745438e-05
LR,enron,pr,1.0,0.5171617161716172,6.364056622762881e-05
LR,enron,pr,1.0,0.5172470704736756,6.365386676792749e-05
LR,enron,pr,1.0,0.5173324529547706,6.372813117808544e-05
LR,enron,pr,1.0,0.5174178636288592,6.411245436006171e-05
LR,enron,pr,1.0,0.5175033025099075,6.425697863369145e-05
LR,enron,pr,1.0,0.517588769611891,6.426383874296753e-05
LR,enron,pr,1.0,0.5176742649487942,6.440897508666148e-05
LR,enron,pr,1.0,0.5177597885346109,6.445890941112252e-05
LR,enron,pr,1.0,0.5178453403833444,6.448933687508436e-05
LR,enron,pr,1.0,0.5179309205090068,6.459304844845859e-05
LR,enron,pr,1.0,0.5180165289256199,6.463625689939178e-05
LR,enron,pr,1.0,0.5181021656472145,6.478258508242866e-05
LR,enron,pr,1.0,0.5181878306878307,6.490198705560512e-05
LR,enron,pr,1.0,0.518273524061518,6.492579097104983e-05
LR,enron,pr,1.0,0.5183592457823354,6.500631529851514e-05
LR,enron,pr,1.0,0.5184449958643507,6.513981850999523e-05
LR,enron,pr,1.0,0.5185307743216413,6.556557563853951e-05
LR,enron,pr,1.0,0.5186165811682939,6.602313337474116e-05
LR,enron,pr,1.0,0.5187024164184045,6.604427316027167e-05
LR,enron,pr,1.0,0.5187882800860785,6.604443988469552e-05
LR,enron,pr,1.0,0.5188741721854304,6.654298856143729e-05
LR,enron,pr,1.0,0.5189600927305845,6.666855905617315e-05
LR,enron,pr,1.0,0.519046041735674,6.670072156196209e-05
LR,enron,pr,1.0,0.5191320192148418,6.682520755352105e-05
LR,enron,pr,1.0,0.5192180251822399,6.697643309862012e-05
LR,enron,pr,1.0,0.5193040596520299,6.70814644897496e-05
LR,enron,pr,1.0,0.5193901226383825,6.767912401975989e-05
LR,enron,pr,1.0,0.5194762141554782,6.773154384938327e-05
LR,enron,pr,1.0,0.5195623342175066,6.819610762280601e-05
LR,enron,pr,1.0,0.5196484828386669,6.828015998528014e-05
LR,enron,pr,1.0,0.5197346600331675,6.830099787113187e-05
LR,enron,pr,1.0,0.519907100199071,6.8385479607121e-05
LR,enron,pr,1.0,0.5199933631989381,6.854416684594255e-05
LR,enron,pr,1.0,0.520079654829074,6.855085292612193e-05
LR,enron,pr,1.0,0.5201659751037344,6.864953848149914e-05
LR,enron,pr,1.0,0.5202523240371846,6.884041984399305e-05
LR,enron,pr,1.0,0.5203387016436991,6.902003011046191e-05
LR,enron,pr,1.0,0.5204251079375622,6.902111529056673e-05
LR,enron,pr,1.0,0.5205115429330676,6.940259411204007e-05
LR,enron,pr,1.0,0.5205980066445183,6.962010331743513e-05
LR,enron,pr,1.0,0.5206844990862269,6.963203380999701e-05
LR,enron,pr,1.0,0.5207710202725158,6.96474350773049e-05
LR,enron,pr,1.0,0.5208575702177165,7.029652164353332e-05
LR,enron,pr,1.0,0.5209441489361702,7.047460617951525e-05
LR,enron,pr,1.0,0.5210307564422277,7.048724981327856e-05
LR,enron,pr,1.0,0.5211173927502494,7.051811386455052e-05
LR,enron,pr,1.0,0.521204057874605,7.08426401189592e-05
LR,enron,pr,1.0,0.521290751829674,7.10933852105116e-05
LR,enron,pr,1.0,0.5213774746298453,7.150186737185863e-05
LR,enron,pr,1.0,0.5214642262895175,7.153343876013609e-05
LR,enron,pr,1.0,0.5215510068230987,7.16464993598438e-05
LR,enron,pr,1.0,0.5216378162450066,7.181973046697669e-05
LR,enron,pr,1.0,0.5217246545696688,7.206837844012244e-05
LR,enron,pr,1.0,0.5218115218115218,7.20997550262645e-05
LR,enron,pr,1.0,0.5218984179850125,7.221830623759058e-05
LR,enron,pr,1.0,0.521985343104597,7.222071920647118e-05
LR,enron,pr,1.0,0.5220722971847409,7.267995983265616e-05
LR,enron,pr,1.0,0.52215928023992,7.275365986300049e-05
LR,enron,pr,1.0,0.5222462922846193,7.287559064305468e-05
